player_id,player_name,minutes,games,position,pos_group,ga_total,ga_p90,shots_total,shots_p90,volume_total,volume_p90,xt_total,xt_p90,vaep_total,vaep_p90
26723,Álvaro Cejudo Carmona,622,9,Left Wing,FWD,0.0,0.0,12.0,1.7363344051446947,708.0,102.44372990353698,1.1867633840020175,0.17171817453405397,0.5290396496709436,0.07654914545077962
26728,Alberto Facundo Costa,399,6,Right Defensive Midfield,MID,0.0,0.0,6.0,1.3533834586466165,589.0,132.85714285714286,0.32488356597410517,0.07328200736258011,0.48995022466487714,0.11051508827027305
26753,Javier Varas Herrera,652,7,Goalkeeper,GK,0.0,0.0,0.0,0.0,457.0,63.08282208588957,0.21649849284123007,0.02988476128176489,-2.631502997217467,-0.3632442787570123
26754,Eduardo Bedia Peláez,309,4,Left Defensive Midfield,MID,0.0,0.0,7.0,2.0388349514563107,466.0,135.72815533980582,0.36075840192030983,0.10507526269523587,1.0108845061007887,0.2944323804177055
26775,Thievy Guivane Bifouma Koulossa,329,6,Substitute,Unknown,1.0,0.2735562310030395,5.0,1.3677811550151977,272.0,74.40729483282675,0.42113206564274797,0.11520330063175475,0.7390093200341799,0.20216060426466925
26780,Guilherme Magdalena Siqueira,283,3,Left Back,DEF,0.0,0.0,0.0,0.0,344.0,109.39929328621908,0.32653966584428756,0.1038465368409395,0.11916986864199862,0.03789854479780875
26848,Roberto Trashorras Gayoso,455,5,Left Center Midfield,MID,0.0,0.0,7.0,1.3846153846153846,543.0,107.4065934065934,0.3162582653809904,0.06255657996547064,0.7050762143523898,0.1394656248169562
27054,Roberto Lago Soto,481,6,Left Back,DEF,0.0,0.0,3.0,0.5613305613305614,400.0,74.84407484407485,0.16928332353818293,0.03167463434186375,0.37299971221364103,0.06979204594434031
27109,Youssef El-Arabi,721,8,Center Forward,FWD,4.0,0.49930651872399445,19.0,2.3717059639389735,453.0,56.546463245492376,0.87246423643988,0.10890677015199612,1.1559932981527496,0.1442987473422295
27122,Simão Mate,416,5,Center Defensive Midfield,MID,0.0,0.0,1.0,0.21634615384615385,389.0,84.15865384615385,0.15947099866640363,0.03450093721148155,0.5564470479002921,0.12038517863227473
27146,Aly Cissokho,473,5,Left Back,DEF,0.0,0.0,3.0,0.5708245243128964,506.0,96.27906976744185,0.37216654545015193,0.07081393042391897,-0.26413118705386296,-0.050257519735407326
27184,Marcos Alberto Angeleri,376,4,Right Center Back,DEF,0.0,0.0,0.0,0.0,204.0,48.82978723404255,0.15475282975163623,0.03704190073842357,0.16439373002503999,0.03934956303790851
27239,Aleksandar Pantić,563,6,Left Center Back,DEF,0.0,0.0,2.0,0.3197158081705151,298.0,47.63765541740675,0.06728792683495655,0.01075650695407831,0.351484467566479,0.05618757030370002
27241,Víctor Guillermo Álvarez Delgado,324,5,Left Wing,FWD,0.0,0.0,0.0,0.0,299.0,83.05555555555556,0.32508805549011427,0.09030223763614285,-0.0745773509584833,-0.020715930821800912
27243,Oriol Riera Magem,364,10,Substitute,Unknown,2.0,0.4945054945054945,15.0,3.708791208791209,260.0,64.28571428571429,0.07972033799822964,0.019711072581979856,0.7470914528821595,0.18472041417416032
27305,Germán Darío Lux,842,9,Goalkeeper,GK,0.0,0.0,0.0,0.0,506.0,54.0855106888361,0.44241069237458036,0.047288553816760365,-1.772591684726649,-0.18946941998265843
27341,Marcelo Alfonso Díaz Rojas,343,4,Left Defensive Midfield,MID,0.0,0.0,6.0,1.5743440233236152,454.0,119.12536443148689,0.48675045224906477,0.12771877755806363,0.2940878582092701,0.07716591031730119
27346,Petros Matheus dos Santos Araújo,651,7,Right Defensive Midfield,MID,0.0,0.0,2.0,0.2764976958525346,735.0,101.61290322580646,0.7326326490978453,0.10128561969094635,0.8430357245379128,0.11654871767805246
27347,Juan Manuel Vargas Risco,369,4,Left Back,DEF,2.0,0.4878048780487805,4.0,0.975609756097561,362.0,88.29268292682927,0.39632241758478914,0.09666400428897297,1.9216734697239009,0.4687008462741221
27349,Heiko Westermann,432,5,Left Center Back,DEF,0.0,0.0,4.0,0.8333333333333333,405.0,84.375,0.08561332600318525,0.017836109583996927,0.1528710333222989,0.031848131942145606
27403,Santiago Vergini,657,7,Right Center Back,DEF,0.0,0.0,1.0,0.136986301369863,545.0,74.65753424657534,0.16036651365286625,0.02196801556888579,1.2265540418738965,0.16802110162656117
27482,Aderllan Leandro de Jesus Santos,455,5,Left Center Back,DEF,0.0,0.0,3.0,0.5934065934065934,422.0,83.47252747252747,0.2365935406295865,0.04679872232233579,0.13784131631837226,0.027265315315721985
27483,Benoît Trémoulinas,568,6,Left Back,DEF,1.0,0.15845070422535212,1.0,0.15845070422535212,529.0,83.82042253521126,0.8361153721076786,0.13248306952410402,1.035312175125,0.16404594324163732
27595,Carlos Mario Carbonero Mancilla,272,5,Substitute,Unknown,0.0,0.0,3.0,0.9926470588235294,392.0,129.7058823529412,0.4359251055076284,0.14423992461649468,0.2471217921524076,0.08176824005042899
27656,Carl Medjani,282,3,Right Center Back,DEF,0.0,0.0,1.0,0.3191489361702128,205.0,65.42553191489361,0.2097173025758254,0.06693105401356131,0.3191928307933267,0.10187005238084895
27853,Mauro Matías Zárate,453,8,Substitute,Unknown,2.0,0.3973509933774834,17.0,3.377483443708609,421.0,83.64238410596026,0.6798449109566844,0.13506852535563266,2.159372080723406,0.42901432067352435
28251,Jorge Rolando Pereyra Díaz,338,5,Left Center Forward,FWD,2.0,0.5325443786982248,9.0,2.396449704142012,202.0,53.786982248520715,0.2384602728660903,0.06349533892884061,0.00826394259822838,0.0022004580882856633
28289,Gastón Alexis Silva Perdomo,322,4,Left Wing Back,DEF,0.0,0.0,3.0,0.8385093167701864,366.0,102.29813664596274,0.46758472308497095,0.1306913822287186,0.23847435844875875,0.06665432379002574
28559,Enner Remberto Valencia Lastra,488,6,Left Center Forward,FWD,1.0,0.18442622950819673,19.0,3.5040983606557377,303.0,55.88114754098361,0.4296803344888019,0.0792443239835905,1.1858389859262388,0.2186998129781998
29057,Renato Civelli,950,10,Right Center Back,DEF,0.0,0.0,5.0,0.47368421052631576,792.0,75.03157894736842,0.6381159976183248,0.06045309451120972,0.009138202396570705,0.0008657244375698562
29163,Josip Juranović,595,6,Right Back,DEF,0.0,0.0,2.0,0.3025210084033614,670.0,101.34453781512605,1.0798061389490305,0.1633320210175004,1.6505498501646798,0.24966300254591794
30111,Felix Eduardo Torres Caicedo,300,3,Right Center Back,DEF,0.0,0.0,4.0,1.2000000000000002,241.0,72.3,0.1424917221883719,0.04274751665651157,0.202891944849398,0.0608675834548194
30182,Dorian Lévêque,522,6,Left Back,DEF,0.0,0.0,2.0,0.3448275862068965,486.0,83.79310344827586,0.48025290621796113,0.08280222520999331,0.8731439052644419,0.15054205263180032
30255,Mustapha Yatabaré,402,7,Center Forward,FWD,1.0,0.22388059701492538,8.0,1.791044776119403,295.0,66.04477611940298,-0.13344980172952295,-0.02987682128272902,-0.4471667814941611,-0.10011196600615548
30289,Papiss Demba Cissé,483,7,Center Forward,FWD,1.0,0.1863354037267081,13.0,2.422360248447205,334.0,62.2360248447205,0.3765365395206109,0.0701620881094306,0.11043195973616093,0.020577383801769118
30291,Atila Turan,281,4,Left Back,DEF,1.0,0.32028469750889677,3.0,0.9608540925266904,274.0,87.75800711743771,0.15184250857434695,0.04863283192772678,1.2340057126355823,0.3952331463957381
